fecha,compra,venta
2020-11-12,78.902,85.14
2020-11-11,78.934,85.042
2020-11-10,78.941,85.03
2020-11-09,78.713,84.951
2020-11-05,78.396,84.634
2020-11-04,78.383,84.619
2020-11-03,78.349,84.517
2020-11-02,78.155,84.412
2020-10-30,77.699,83.89
2020-10-29,77.604,83.903
2020-10-28,77.602,83.9
2020-10-27,77.588,83.887
2020-10-26,77.58,83.895
2020-10-23,77.556,83.847
2020-10-22,77.485,83.778
2020-10-21,77.184,83.316
2020-10-20,77.052,83.272
2020-10-19,76.997,83.212
2020-10-16,76.987,83.204
2020-10-15,76.77,82.993
2020-10-14,76.743,82.954
2020-10-13,76.691,82.925
2020-10-09,76.53,82.738
2020-10-08,76.499,82.793
2020-10-07,76.523,82.721
2020-10-06,76.668,82.717
2020-10-05,76.59,82.639
2020-10-02,76.47,82.439
2020-10-01,75.757,80.804
2020-09-30,75.436,80.625
2020-09-29,75.203,80.235
2020-09-28,75.122,80.155
2020-09-25,75.011,80.048
2020-09-24,74.985,79.993
2020-09-23,74.883,79.891
2020-09-22,74.851,79.859
2020-09-21,74.703,79.711
2020-09-18,74.851,79.594
2020-09-17,74.579,79.587
2020-09-16,74.544,79.552
2020-09-15,74.393,79.356
2020-09-14,74.28,79.244
2020-09-11,74.172,79.131
2020-09-10,74.111,79.071
2020-09-09,74.081,79.045
2020-09-08,74.064,79.028
2020-09-07,73.981,78.944
2020-09-04,73.677,78.638
2020-09-03,73.652,78.632
2020-09-02,73.646,78.626
2020-09-01,73.524,78.498
2020-08-31,73.388,78.362
2020-08-28,73.212,78.176
2020-08-27,73.162,78.127
2020-08-26,72.988,77.951
2020-08-25,72.975,77.938
2020-08-24,72.983,77.946
2020-08-21,72.846,77.802
2020-08-20,72.792,77.765
2020-08-19,72.734,77.698
2020-08-18,72.579,77.543
2020-08-14,72.439,77.394
2020-08-13,72.466,77.415
2020-08-12,72.358,77.321
2020-08-11,72.213,77.167
2020-08-10,72.177,77.132
2020-08-07,71.944,76.908
2020-08-06,71.936,76.89
2020-08-05,71.931,76.885
2020-08-04,71.739,76.694
2020-08-03,71.696,76.64
2020-07-31,71.431,76.386
2020-07-30,71.324,76.271
2020-07-29,71.112,76.056
2020-07-28,71.148,76.102
2020-07-27,71.046,75.999
2020-07-24,70.956,75.916
2020-07-23,70.901,75.861
2020-07-22,70.717,75.663
2020-07-21,70.716,75.641
2020-07-20,70.636,75.562
2020-07-17,70.327,75.253
2020-07-16,70.281,75.214
2020-07-15,70.287,75.212
2020-07-14,70.177,75.093
2020-07-13,70.068,74.985
2020-07-08,69.788,74.715
2020-07-07,69.71,74.637
2020-07-06,69.68,74.607
2020-07-03,69.393,74.319
2020-07-02,69.266,74.181
2020-07-01,69.218,74.127
2020-06-30,69.156,74.074
2020-06-29,68.894,73.862
2020-06-26,68.677,73.557
2020-06-25,68.631,73.532
2020-06-24,68.601,73.514
2020-06-23,68.547,73.436
2020-06-22,68.264,73.129
2020-06-19,68.163,73.077
2020-06-18,68.074,72.976
2020-06-17,67.969,72.856
2020-06-16,67.796,72.683
2020-06-12,67.625,72.501
2020-06-11,67.471,72.342
2020-06-10,67.324,72.195
2020-06-09,67.236,72.039
2020-06-08,67.005,71.876
2020-06-05,66.604,71.48
2020-06-04,66.278,71.15
2020-06-03,66.069,70.916
2020-06-02,66.137,71.01
2020-06-01,65.863,70.715
2020-05-29,65.892,70.758
2020-05-28,65.823,70.687
2020-05-27,65.765,70.63
2020-05-26,65.739,70.608
2020-05-22,65.716,70.58
2020-05-21,65.539,70.383
2020-05-20,65.471,70.33
2020-05-19,65.446,70.316
2020-05-18,65.397,70.262
2020-05-15,65.187,70.058
2020-05-14,65.225,70.053
2020-05-13,64.969,69.838
2020-05-12,64.754,69.657
2020-05-11,64.745,69.633
2020-05-08,64.758,69.627
2020-05-07,64.674,69.539
2020-05-06,64.59,69.465
2020-05-05,64.471,69.314
2020-05-04,64.315,69.159
2020-04-30,64.353,69.163
2020-04-29,64.165,69.067
2020-04-28,64.114,68.971
2020-04-27,64.045,68.894
2020-04-24,63.794,68.687
2020-04-23,63.593,68.441
2020-04-22,63.595,68.433
2020-04-21,63.644,68.344
2020-04-20,63.32,67.96
2020-04-17,63.108,67.955
2020-04-16,63.018,67.87
2020-04-15,62.754,67.6
2020-04-14,62.686,67.528
2020-04-13,62.535,67.434
2020-04-08,62.152,67.074
2020-04-07,62.205,67.091
2020-04-06,62.081,66.974
2020-04-03,61.987,66.847
2020-04-02,61.64,66.512
2020-04-01,61.72,66.614
2020-03-30,61.688,66.58
2020-03-27,61.511,66.438
2020-03-26,61.235,66.134
2020-03-25,60.97,65.846
2020-03-20,61.008,65.908
2020-03-19,60.684,65.586
2020-03-18,60.573,65.464
2020-03-17,60.113,64.96
2020-03-16,60.216,65.089
2020-03-13,60.153,65.052
2020-03-12,60.133,65.021
2020-03-11,59.855,64.743
2020-03-10,59.831,64.719
2020-03-09,59.821,64.71
2020-03-06,59.549,64.709
2020-03-05,59.533,64.414
2020-03-04,59.633,64.533
2020-03-03,59.61,64.51
2020-03-02,59.484,64.389
2020-02-28,59.361,64.26
2020-02-27,59.164,64.033
2020-02-26,59.2,64.088
2020-02-21,59.067,63.986
2020-02-20,58.978,63.866
2020-02-19,58.819,63.709
2020-02-18,58.755,63.662
2020-02-17,58.839,63.778
2020-02-14,58.821,63.734
2020-02-13,58.775,63.656
2020-02-12,58.735,63.624
2020-02-11,58.591,63.462
2020-02-10,58.424,63.314
2020-02-07,58.174,63.047
2020-02-06,58.133,63.011
2020-02-05,58.188,63.097
2020-02-04,58.174,63.074
2020-02-03,58.152,63.054
2020-01-31,58.129,63.029
2020-01-30,58.094,62.973
2020-01-29,58.091,62.97
2020-01-28,58.091,63.065
2020-01-27,58.087,62.973
2020-01-24,58.083,62.979
2020-01-23,58.083,62.979
2020-01-22,58.083,62.979
2020-01-21,58.082,62.978
2020-01-20,58.086,62.966
2020-01-17,58.086,62.966
2020-01-16,58.086,62.966
2020-01-15,58.081,62.977
2020-01-14,58.067,62.97
2020-01-13,58.058,62.96
2020-01-10,58.061,62.957
2020-01-09,58.072,62.981
2020-01-08,58.083,62.985
2020-01-07,58.08,62.989
2020-01-06,58.08,62.989
2020-01-03,58.098,62.982
2020-01-02,58.086,63.001
2019-12-30,58.114,62.985
2019-12-27,58.102,62.989
2019-12-26,58.089,62.99
2019-12-23,58.088,62.998
2019-12-20,58.054,62.99
2019-12-19,58.045,63.076
2019-12-18,58.041,63.081
2019-12-17,58.051,63.089
2019-12-16,58.032,63.088
2019-12-13,58.039,63.07
2019-12-12,58.025,63.091
2019-12-11,58.036,63.076
2019-12-10,58.041,63.04
2019-12-09,58.042,62.985
2019-12-06,57.996,62.937
2019-12-05,57.993,62.942
2019-12-04,57.993,62.942
2019-12-03,57.996,62.902
2019-12-02,57.979,62.925
2019-11-29,57.957,62.925
2019-11-28,57.949,62.875
2019-11-27,57.947,62.867
2019-11-26,57.947,62.867
2019-11-25,57.898,62.912
2019-11-22,57.896,62.903
2019-11-21,57.898,62.912
2019-11-20,57.895,62.9
2019-11-19,57.889,62.897
2019-11-15,57.906,62.929
2019-11-14,57.949,62.971
2019-11-13,57.968,63.001
2019-11-12,57.953,62.986
2019-11-11,57.951,63.074
2019-11-08,57.978,63.054
2019-11-07,58.124,63.219
2019-11-05,58.241,63.26
2019-11-04,58.241,63.329
2019-11-01,58.408,63.354
2019-10-31,58.248,63.228
2019-10-30,58.45,63.426
2019-10-29,58.438,63.419
2019-10-28,58.445,63.457
2019-10-25,60.193,65
2019-10-24,58.935,63.34
2019-10-23,58.331,62.373
2019-10-22,57.295,61.325
2019-10-21,56.894,60.995
2019-10-18,56.648,60.731
2019-10-17,56.493,60.585
2019-10-16,56.45,60.537
2019-10-15,56.342,60.438
2019-10-11,56.182,60.313
2019-10-10,56.175,60.307
2019-10-09,56.148,60.297
2019-10-08,56.096,60.243
2019-10-07,56.067,60.191
2019-10-04,55.964,60.093
2019-10-03,56.097,60.226
2019-10-02,56.107,60.221
2019-10-01,55.883,60.095
2019-09-30,55.657,59.818
2019-09-27,55.395,59.556
2019-09-26,55.348,59.511
2019-09-25,55.136,59.339
2019-09-24,55.126,59.338
2019-09-23,55.076,59.321
2019-09-20,54.868,59.081
2019-09-19,54.989,59.071
2019-09-18,54.926,59.147
2019-09-17,54.918,59.065
2019-09-16,54.489,58.774
2019-09-13,54.211,58.443
2019-09-12,54.254,58.407
2019-09-11,53.98,58.236
2019-09-10,53.885,58.13
2019-09-09,53.878,58.153
2019-09-06,53.797,58.023
2019-09-05,53.871,58.207
2019-09-04,53.577,58.061
2019-09-03,53.458,58.486
2019-09-02,53.319,58.411
2019-08-30,57.561,62.035
2019-08-29,56.157,60.304
2019-08-28,56.275,60.171
2019-08-27,54.696,58.66
2019-08-26,53.033,57.206
2019-08-23,53.091,57.307
2019-08-22,52.809,57.237
2019-08-21,52.646,57.266
2019-08-20,52.355,57.378
2019-08-16,53.104,58.123
2019-08-15,54.651,59.717
2019-08-14,56.833,62.176
2019-08-13,53.263,58.328
2019-08-12,51.23,57.297
2019-08-09,44.239,46.547
2019-08-08,44.214,46.468
2019-08-07,44.533,46.803
2019-08-06,44.218,46.482
2019-08-05,44.427,46.685
2019-08-02,43.628,45.886
2019-08-01,43.304,45.549
2019-07-31,42.754,45.016
2019-07-30,42.791,45.059
2019-07-29,42.679,44.931
2019-07-26,42.255,44.515
2019-07-25,42.322,44.56
2019-07-24,41.807,44.056
2019-07-23,41.618,43.87
2019-07-22,41.356,43.608
2019-07-19,41.364,43.616
2019-07-18,41.36,43.612
2019-07-17,41.454,43.706
2019-07-16,41.546,43.779
2019-07-15,41.158,43.405
2019-07-12,40.597,42.849
2019-07-11,40.654,42.906
2019-07-10,40.839,43.091
2019-07-05,40.871,43.104
2019-07-04,40.654,42.887
2019-07-03,40.993,43.246
2019-07-02,41.185,43.452
2019-07-01,41.228,43.48
2019-06-28,41.441,43.703
2019-06-27,41.681,43.936
2019-06-26,41.695,43.949
2019-06-25,41.291,43.482
2019-06-24,41.432,43.668
2019-06-21,41.818,44.075
2019-06-19,42.243,44.499
2019-06-18,42.47,44.711
2019-06-14,42.913,45.169
2019-06-13,42.363,44.619
2019-06-12,42.666,44.879
2019-06-11,43.682,45.938
2019-06-10,43.901,46.138
2019-06-07,43.854,46.124
2019-06-06,43.865,46.12
2019-06-05,43.817,46.082
2019-06-04,43.701,45.956
2019-06-03,43.87,46.125
2019-05-31,43.849,46.1
2019-05-30,43.411,45.643
2019-05-29,43.462,45.776
2019-05-28,43.633,45.884
2019-05-27,43.84,46.09
2019-05-24,43.822,46.062
2019-05-23,44.024,46.263
2019-05-22,43.82,46.051
2019-05-21,43.81,46.042
2019-05-20,44.185,46.424
2019-05-17,43.96,46.2
2019-05-16,43.762,46.002
2019-05-15,43.927,46.164
2019-05-14,43.928,46.164
2019-05-13,44.176,46.389
2019-05-10,43.839,46.042
2019-05-09,44.285,46.491
2019-05-08,44.138,46.334
2019-05-07,44.153,46.359
2019-05-06,43.719,45.927
2019-05-03,43.382,45.553
2019-05-02,43.807,46.016
2019-04-30,43.152,45.358
2019-04-29,43.411,45.596
2019-04-26,44.713,46.904
2019-04-25,43.913,46.089
2019-04-24,42.861,44.919
2019-04-23,41.545,43.522
2019-04-22,41.719,43.694
2019-04-17,41.003,42.978
2019-04-16,41.404,43.376
2019-04-15,40.672,42.647
2019-04-12,41.316,43.289
2019-04-11,41.898,43.871
2019-04-10,42.096,44.069
2019-04-09,42.524,44.501
2019-04-08,42.864,44.838
2019-04-05,42.984,44.96
2019-04-04,42.433,44.406
2019-04-03,41.865,43.839
2019-04-01,41.883,43.858
2019-03-29,42.422,44.397
2019-03-28,42.672,44.652
2019-03-27,42.948,44.923
2019-03-26,41.698,43.671
2019-03-25,41.018,42.99
2019-03-22,40.888,42.862
2019-03-21,40.03,42.016
2019-03-20,39.969,41.954
2019-03-19,39.578,41.591
2019-03-18,39.031,41.016
2019-03-15,39.147,41.134
2019-03-14,39.777,41.764
2019-03-13,40.317,42.302
2019-03-12,40.53,42.516
2019-03-11,40.307,42.292
2019-03-08,40.282,42.267
2019-03-07,41.427,43.412
2019-03-06,39.769,41.711
2019-03-01,38.894,40.836
2019-02-28,38.201,40.135
2019-02-27,37.882,39.825
2019-02-26,37.999,39.953
2019-02-25,38.054,40.009
2019-02-22,38.263,40.205
2019-02-21,38.59,40.535
2019-02-20,38.757,40.71
2019-02-19,38.359,40.32
2019-02-18,37.854,39.803
2019-02-15,37.563,39.51
2019-02-14,37.351,39.303
2019-02-13,37.245,39.197
2019-02-12,36.993,38.944
2019-02-11,37.112,39.07
2019-02-08,36.949,38.898
2019-02-07,36.966,38.914
2019-02-06,36.574,38.404
2019-02-05,36.301,38.253
2019-02-04,36.304,38.262
2019-02-01,36.348,38.307
2019-01-31,36.322,38.277
2019-01-30,36.632,38.587
2019-01-29,36.618,38.573
2019-01-28,36.182,38.137
2019-01-25,36.234,38.186
2019-01-24,36.529,38.483
2019-01-23,36.622,38.576
2019-01-22,36.572,38.527
2019-01-21,36.741,38.69
2019-01-18,36.611,38.561
2019-01-17,36.79,38.739
2019-01-16,36.522,38.467
2019-01-15,36.252,38.197
2019-01-14,36.111,38.057
2019-01-11,36.086,38.031
2019-01-10,36.219,38.163
2019-01-09,36.554,38.499
2019-01-08,36.687,38.634
2019-01-07,36.455,38.403
2019-01-04,36.461,38.405
2019-01-03,36.567,38.511
2019-01-02,36.803,38.744
2018-12-28,36.906,38.849
2018-12-27,37.459,39.403
2018-12-26,37.54,39.484
2018-12-21,37.088,39.034
2018-12-20,37.105,39.049
2018-12-19,37.384,39.328
2018-12-18,37.248,39.185
2018-12-17,37.275,39.219
2018-12-14,37.082,39.027
2018-12-13,36.859,38.803
2018-12-12,36.672,38.616
2018-12-11,36.807,38.751
2018-12-10,36.804,38.754
2018-12-07,36.371,38.308
2018-12-06,36.723,38.667
2018-12-05,36.738,38.682
2018-12-04,36.393,38.318
2018-12-03,35.672,37.615
2018-11-29,36.805,38.805
2018-11-28,37.59,39.537
2018-11-27,37.642,39.582
2018-11-26,38.03,39.972
2018-11-23,36.566,38.507
2018-11-22,35.522,37.433
2018-11-21,35.322,37.245
2018-11-20,35.284,37.172
2018-11-16,35.077,36.978
2018-11-15,35.083,36.979
2018-11-14,35.096,36.998
2018-11-13,35.082,36.97
2018-11-12,34.521,36.423
2018-11-09,34.483,36.384
2018-11-08,34.63,36.532
2018-11-07,34.855,36.724
2018-11-05,34.698,36.6
2018-11-02,34.703,36.604
2018-11-01,34.874,36.775
2018-10-31,35.084,36.984
2018-10-30,35.882,37.782
2018-10-29,35.865,37.765
2018-10-26,35.96,37.845
2018-10-25,35.9,37.785
2018-10-24,35.975,37.876
2018-10-23,35.682,37.577
2018-10-22,35.521,37.42
2018-10-19,35.632,37.532
2018-10-18,35.607,37.507
2018-10-17,35.381,37.286
2018-10-16,35.206,37.111
2018-10-12,35.708,37.6
2018-10-11,35.869,37.769
2018-10-10,36.281,38.174
2018-10-09,36.291,38.178
2018-10-08,36.649,38.559
2018-10-05,37.021,38.908
2018-10-04,37.449,39.445
2018-10-03,36.754,38.732
2018-10-02,37.097,39.067
2018-10-01,38.764,40.74
2018-09-28,39.882,41.886
2018-09-27,38.603,40.529
2018-09-26,37.653,39.436
2018-09-25,37.069,38.882
2018-09-24,36.435,38.175
2018-09-21,36.395,38.136
2018-09-20,37.252,38.977
2018-09-19,38.388,40.124
2018-09-18,38.756,40.502
2018-09-17,38.655,40.408
2018-09-14,38.754,40.512
2018-09-13,38.435,40.223
2018-09-12,37.337,39.083
2018-09-11,36.985,38.713
2018-09-10,36.438,38.184
2018-09-07,36.066,37.811
2018-09-06,36.54,38.319
2018-09-05,37.481,39.246
2018-09-04,37.895,39.688
2018-09-03,37.169,38.986
2018-08-31,36.188,37.998
2018-08-30,37.872,39.775
2018-08-29,33.136,34.402
2018-08-28,30.978,32.055
2018-08-27,30.501,31.541
2018-08-24,30.42,31.469
2018-08-23,29.939,30.982
2018-08-22,29.77,30.817
2018-08-21,29.51,30.551
2018-08-17,29.385,30.425
2018-08-16,29.351,30.391
2018-08-15,29.617,30.68
2018-08-14,29.289,30.384
2018-08-13,29.591,30.68
2018-08-10,28.721,29.798
2018-08-09,27.664,28.696
2018-08-08,27.201,28.232
2018-08-07,26.998,28.031
2018-08-06,27.036,28.037
2018-08-03,26.973,28.005
2018-08-02,27.135,28.167
2018-08-01,27.193,28.225
2018-07-31,26.993,28.028
2018-07-30,26.963,28.017
2018-07-27,26.971,28.006
2018-07-26,27.009,28.043
2018-07-25,26.996,28.031
2018-07-24,27.102,28.136
2018-07-23,27.234,28.269
2018-07-20,27.195,28.271
2018-07-19,27.348,28.356
2018-07-18,27.244,28.321
2018-07-17,27.081,28.157
2018-07-16,26.922,28
2018-07-13,26.864,27.94
2018-07-12,26.838,27.915
2018-07-11,27.113,28.189
2018-07-10,26.971,28.049
2018-07-06,27.546,28.622
2018-07-05,27.672,28.749
2018-07-04,27.706,28.782
2018-07-03,27.588,28.666
2018-07-02,27.962,29.038
2018-06-29,28.552,29.57
2018-06-28,27.589,28.679
2018-06-27,26.96,28.051
2018-06-26,26.639,27.726
2018-06-25,26.573,27.664
2018-06-22,26.676,27.757
2018-06-21,27.106,28.194
2018-06-19,27.357,28.463
2018-06-18,27.301,28.411
2018-06-15,27.742,28.847
2018-06-14,27.263,28.428
2018-06-13,25.716,26.687
2018-06-12,25.412,26.382
2018-06-11,25.467,26.443
2018-06-08,24.993,25.952
2018-06-07,24.568,25.535
2018-06-06,24.507,25.466
2018-06-05,24.585,25.548
2018-06-04,24.591,25.554
2018-06-01,24.591,25.565
2018-05-31,24.591,25.514
2018-05-30,24.518,25.491
2018-05-29,24.503,25.473
2018-05-28,24.288,25.253
2018-05-24,24.2,25.164
2018-05-23,24.031,24.993
2018-05-22,23.905,24.864
2018-05-21,23.924,24.9
2018-05-18,24.039,25.052
2018-05-17,23.875,24.891
2018-05-16,23.775,24.801
2018-05-15,23.683,24.677
2018-05-14,24.461,25.51
2018-05-11,22.718,23.726
2018-05-10,22.436,23.221
2018-05-09,22.294,23.126
2018-05-08,22.049,22.903
2018-05-07,21.56,22.33
2018-05-04,21.515,22.28
2018-05-03,22.345,22.986
2018-05-02,20.936,21.524
2018-04-27,20.327,20.881
2018-04-26,20.296,20.837
2018-04-25,20.006,20.555
2018-04-24,19.989,20.539
2018-04-23,19.962,20.511
2018-04-20,19.932,20.479
2018-04-19,19.906,20.467
2018-04-18,19.899,20.446
2018-04-17,19.938,20.488
2018-04-16,19.963,20.513
2018-04-13,19.95,20.499
2018-04-12,19.934,20.483
2018-04-11,19.917,20.466
2018-04-10,19.948,20.499
2018-04-09,19.952,20.499
2018-04-06,19.947,20.496
2018-04-05,19.948,20.495
2018-04-04,19.942,20.489
2018-04-03,19.896,20.436
2018-03-28,19.894,20.443
2018-03-27,19.93,20.48
2018-03-26,19.936,20.471
2018-03-23,19.958,20.504
2018-03-22,20.017,20.571
2018-03-21,20.027,20.595
2018-03-20,19.995,20.545
2018-03-19,19.985,20.536
2018-03-16,19.983,20.532
2018-03-15,20.059,20.609
2018-03-14,19.97,20.516
2018-03-13,19.958,20.508
2018-03-12,19.96,20.51
2018-03-09,19.994,20.544
2018-03-08,20.128,20.677
2018-03-07,20.147,20.694
2018-03-06,20.068,20.614
2018-03-05,19.974,20.52
2018-03-02,19.998,20.54
2018-03-01,19.918,20.46
2018-02-28,19.885,20.421
2018-02-27,19.958,20.493
2018-02-26,19.949,20.481
2018-02-23,19.74,20.276
2018-02-22,19.734,20.271
2018-02-21,19.674,20.21
2018-02-20,19.635,20.172
2018-02-19,19.642,20.177
2018-02-15,19.489,20.02
2018-02-14,19.681,20.226
2018-02-09,19.816,20.349
2018-02-08,19.682,20.217
2018-02-07,19.426,19.951
2018-02-06,19.424,19.937
2018-02-05,19.287,19.796
2018-02-02,19.294,19.807
2018-02-01,19.193,19.707
2018-01-31,19.421,19.934
2018-01-30,19.384,19.897
2018-01-29,19.365,19.878
2018-01-26,19.334,19.847
2018-01-25,19.348,19.854
2018-01-24,19.429,19.929
2018-01-23,19.154,19.661
2018-01-22,18.924,19.424
2018-01-19,18.789,19.29
2018-01-18,18.646,19.146
2018-01-17,18.696,19.195
2018-01-16,18.69,19.19
2018-01-15,18.55,19.05
2018-01-12,18.506,19.006
2018-01-11,18.494,18.994
2018-01-10,18.46,18.96
2018-01-09,18.787,19.287
2018-01-08,18.843,19.338
2018-01-05,18.711,19.209
2018-01-04,18.452,18.957
2018-01-03,18.272,18.776
2018-01-02,18.234,18.739
2017-12-29,18.417,18.921
2017-12-28,18.96,19.46
2017-12-27,18.285,18.781
2017-12-26,18.117,18.607
2017-12-22,17.844,18.332
2017-12-21,17.75,18.218
2017-12-20,17.561,18.024
2017-12-19,17.481,17.95
2017-12-18,17.403,17.869
2017-12-15,17.344,17.808
2017-12-14,17.231,17.696
2017-12-13,17.174,17.641
2017-12-12,17.194,17.662
2017-12-11,17.098,17.564
2017-12-07,17.137,17.604
2017-12-06,17.13,17.598
2017-12-05,17.159,17.627
2017-12-04,17.146,17.606
2017-12-01,17.083,17.548
2017-11-30,17.162,17.629
2017-11-29,17.231,17.695
2017-11-28,17.164,17.632
2017-11-27,17.145,17.606
2017-11-24,17.196,17.66
2017-11-23,17.257,17.711
2017-11-22,17.264,17.726
2017-11-21,17.315,17.782
2017-11-17,17.313,17.771
2017-11-16,17.321,17.783
2017-11-15,17.33,17.79
2017-11-14,17.29,17.752
